hatchery,date,historic_flow,future_flow,flow_change_factor,pct_flow_change
Rock Creek Hatchery,1998-06-01,4228015.91605367,3109616.2313500657,1118399.6847036048,26.45
Rock Creek Hatchery,1999-06-01,3548337.8494439535,2478686.0774409277,1069651.7720030257,30.15
Rock Creek Hatchery,2000-06-01,3829789.343721055,2603227.4200358572,1226561.9236851977,32.03
Rock Creek Hatchery,2001-06-01,1647248.9159187882,1301146.269108806,346102.64680998214,21.01
Rock Creek Hatchery,2002-06-01,3035609.864278036,2008249.1893818753,1027360.6748961608,33.84
Rock Creek Hatchery,2003-06-01,3196817.2637492395,2547929.1909341183,648888.0728151212,20.3
Rock Creek Hatchery,2004-06-01,2754166.873110236,1891104.0109728582,863062.862137378,31.34
Rock Creek Hatchery,2005-06-01,3490298.7680588025,2817536.4923048485,672762.275753954,19.28
Rock Creek Hatchery,2006-06-01,3914551.410804709,2497741.103178927,1416810.3076257817,36.19
Rock Creek Hatchery,1915-07-01,1338791.8839108092,1032132.380747195,306659.5031636142,22.91
Rock Creek Hatchery,1916-07-01,3427350.6173864114,1950273.9424574508,1477076.6749289606,43.1
Rock Creek Hatchery,1917-07-01,2955065.8137621274,1954218.8581064546,1000846.9556556728,33.87
Rock Creek Hatchery,1918-07-01,1208572.746695004,784137.8370688556,424434.9096261483,35.12
Rock Creek Hatchery,1919-07-01,2091309.7025684786,1288350.2322043295,802959.4703641492,38.4
Rock Creek Hatchery,1920-07-01,1738862.969110536,1105901.8289856233,632961.1401249126,36.4
Rock Creek Hatchery,1921-07-01,2309787.3220188743,1320081.9265138484,989705.395505026,42.85
Rock Creek Hatchery,1922-07-01,2641263.549566031,1707100.183894344,934163.3656716871,35.37
Rock Creek Hatchery,1923-07-01,1912108.4290168348,1105585.596035644,806522.8329811909,42.18
Rock Creek Hatchery,1924-07-01,800476.9949881131,602162.429597478,198314.56539063505,24.77
Rock Creek Hatchery,1925-07-01,1912771.611482809,1163483.5966701107,749288.0148126984,39.17
Rock Creek Hatchery,1926-07-01,734971.8552207281,594254.5182456658,140717.33697506227,19.15
Rock Creek Hatchery,1927-07-01,2660356.2013093694,1539406.0557255484,1120950.145583821,42.14
Rock Creek Hatchery,1928-07-01,1651708.631233858,1147482.4414463427,504226.1897875152,30.53
Rock Creek Hatchery,1929-07-01,1612039.4041380256,1113919.144556627,498120.2595813987,30.9
Rock Creek Hatchery,1930-07-01,1281883.5133963919,840021.2677185929,441862.245677799,34.47
Rock Creek Hatchery,1931-07-01,1316098.847914068,928977.4587784341,387121.38913563394,29.41
Rock Creek Hatchery,1932-07-01,3179019.6250989414,2005721.9473415848,1173297.6777573565,36.91
Rock Creek Hatchery,1933-07-01,3170517.127653344,1992891.6819085188,1177625.4457448253,37.14
Rock Creek Hatchery,1934-07-01,883684.6087017468,690168.7757271555,193515.8329745913,21.9
Rock Creek Hatchery,1935-07-01,2002464.6201847265,1205271.0476021532,797193.5725825734,39.81
Rock Creek Hatchery,1936-07-01,1951022.2549966837,1177204.017325477,773818.2376712067,39.66
Rock Creek Hatchery,1937-07-01,3365533.185408436,2257594.660262465,1107938.5251459712,32.92
Rock Creek Hatchery,1938-07-01,2465692.262914509,1542426.2496247275,923266.0132897815,37.44
Rock Creek Hatchery,1939-07-01,1173380.0264844666,808445.3480220886,364934.678462378,31.1
Rock Creek Hatchery,1940-07-01,1018848.9855536754,821986.1976185084,196862.78793516709,19.32
Rock Creek Hatchery,1941-07-01,1645233.9177210904,1115825.4352937134,529408.482427377,32.18
Rock Creek Hatchery,1942-07-01,1854601.778068396,1248564.1073820984,606037.6706862976,32.68
Rock Creek Hatchery,1943-07-01,2879018.0980828917,1515732.0310303464,1363286.0670525453,47.35
Rock Creek Hatchery,1944-07-01,1284093.2271557504,965600.2790169836,318492.9481387668,24.8
Rock Creek Hatchery,1945-07-01,1822029.4120001588,1355056.53362332,466972.87837683875,25.63
Rock Creek Hatchery,1946-07-01,1890514.3698927597,1017862.6824259383,872651.6874668214,46.16
Rock Creek Hatchery,1947-07-01,1813893.5222113403,1172848.3762548035,641045.1459565368,35.34
Rock Creek Hatchery,1948-07-01,3298295.709232102,2080467.6047965316,1217828.1044355705,36.92
Rock Creek Hatchery,1949-07-01,2036334.4923864487,1244696.9222425362,791637.5701439125,38.88
Rock Creek Hatchery,1950-07-01,3344232.691095929,2091412.8095074717,1252819.8815884574,37.46
Rock Creek Hatchery,1951-07-01,1659700.2115651807,969009.50387145055,690690.7076937301,41.62
Rock Creek Hatchery,1952-07-01,2918795.3592576515,1637294.4619458385,1281500.897311813,43.91
Rock Creek Hatchery,1953-07-01,3451790.318962549,2003671.5954047884,1448118.7235577605,41.95
Rock Creek Hatchery,1954-07-01,2681581.276028791,1405955.6282383562,1275625.6477904348,47.57
Rock Creek Hatchery,1955-07-01,2203063.4882926024,1471759.5756668197,731303.9126257827,33.19
Rock Creek Hatchery,1956-07-01,3396465.697140794,1805212.8392431724,1591252.8578976213,46.85
Rock Creek Hatchery,1957-07-01,1886807.182492037,1196313.4830313064,690493.6994607307,36.6
Rock Creek Hatchery,1958-07-01,2752710.7386485594,1555292.3537779565,1197418.384870603,43.5
Rock Creek Hatchery,1959-07-01,1432894.3592126246,969623.8040301176,463270.555182507,32.33
Rock Creek Hatchery,1960-07-01,2122778.7780621657,1464129.6276440772,658649.1504180885,31.03
Rock Creek Hatchery,1961-07-01,1862956.936610034,1143176.765310507,719780.1712995269,38.64
Rock Creek Hatchery,1962-07-01,2272730.390044684,1313040.49064026,959689.899404424,42.23
Rock Creek Hatchery,1963-07-01,1905384.1112379949,1478539.9866736063,426844.12456438853,22.4
Rock Creek Hatchery,1964-07-01,2369692.039952326,1501920.104729927,867771.9352223992,36.62
Rock Creek Hatchery,1965-07-01,1905377.2597419582,1013472.8464792653,891904.413262693,46.81
Rock Creek Hatchery,1966-07-01,1753613.2673645192,1123385.4262097564,630227.8411547628,35.94
Rock Creek Hatchery,1967-07-01,1964654.3217012635,1102817.3781175844,861836.9435836792,43.87
Rock Creek Hatchery,1968-07-01,1223458.981838058,850152.9866483806,373305.99518967734,30.51
Rock Creek Hatchery,1969-07-01,2289289.78996048,1470947.0973542533,818342.6926062265,35.75
Rock Creek Hatchery,1970-07-01,1149144.2394636308,838102.3510425074,311041.8884211234,27.07
Rock Creek Hatchery,1971-07-01,3678488.8421438592,2011101.6064491388,1667387.2356947204,45.33
Rock Creek Hatchery,1972-07-01,2649652.003476891,1447824.7183687699,1201827.2851081213,45.36
Rock Creek Hatchery,1973-07-01,910827.732065793,679097.162614742,231730.56945105107,25.44
Rock Creek Hatchery,1974-07-01,2787506.5529397232,1362192.0167311886,1425314.5362085346,51.13
Rock Creek Hatchery,1975-07-01,2989611.111610514,1775635.5285140967,1213975.5830964174,40.61
Rock Creek Hatchery,1976-07-01,2250362.089035106,1167736.93932641,1082625.149708696,48.11
Rock Creek Hatchery,1977-07-01,916201.6691231292,759898.6569848115,156303.0121383177,17.06
Rock Creek Hatchery,1978-07-01,1503763.7370288945,1023100.2657326224,480663.4712962721,31.96
Rock Creek Hatchery,1979-07-01,1633132.7984406888,1134642.982369712,498489.81607097667,30.52
Rock Creek Hatchery,1980-07-01,1611284.6211271028,1101300.7291390281,509983.89198807464,31.65
Rock Creek Hatchery,1981-07-01,1826964.6183785158,1387183.0372901896,439781.5810883262,24.07
Rock Creek Hatchery,1982-07-01,2437060.808371599,1371481.6301214076,1065579.1782501913,43.72
Rock Creek Hatchery,1983-07-01,3196728.021982285,1736871.5169143411,1459856.505067944,45.67
Rock Creek Hatchery,1984-07-01,3340732.62822121,1913887.230335316,1426845.3978858942,42.71
Rock Creek Hatchery,1985-07-01,1509740.5234398758,969482.9409806157,540257.5824592601,35.78
Rock Creek Hatchery,1986-07-01,1716429.85495985,1112146.2239939615,604283.6309658885,35.21
Rock Creek Hatchery,1987-07-01,1151507.8213450022,824507.1845177072,327000.63682729495,28.4
Rock Creek Hatchery,1988-07-01,1743411.3322385794,1242957.8786645276,500453.45357405185,28.71
Rock Creek Hatchery,1989-07-01,2316931.8245000993,1463237.8621175352,853693.9623825641,36.85
Rock Creek Hatchery,1990-07-01,1617999.0384303124,1168575.3567148566,449423.68171545584,27.78
Rock Creek Hatchery,1991-07-01,2159981.2034476814,1438206.1602917057,721775.0431559756,33.42
Rock Creek Hatchery,1992-07-01,1131892.8210841636,890124.9854573399,241767.8356268237,21.36
Rock Creek Hatchery,1993-07-01,3268423.023167893,2183834.9745003167,1084588.0486675762,33.18
Rock Creek Hatchery,1994-07-01,1069669.9455979597,763041.3367626773,306628.6088352824,28.67
Rock Creek Hatchery,1995-07-01,2646007.628013376,1664126.5404837923,981881.0875295838,37.11
Rock Creek Hatchery,1996-07-01,2449818.7149102627,1834131.8077682168,615686.9071420459,25.13
Rock Creek Hatchery,1997-07-01,2372738.058509925,1445704.6759276902,927033.3825822347,39.07
Rock Creek Hatchery,1998-07-01,2425937.7218274516,1624212.888779963,801724.8330474887,33.05
Rock Creek Hatchery,1999-07-01,2745300.5724186744,1375899.919580633,1369400.6528380413,49.88
Rock Creek Hatchery,2000-07-01,2212165.6021320857,1337642.7825491498,874522.8195829359,39.53
Rock Creek Hatchery,2001-07-01,982579.6981973432,767052.7568480268,215526.9413493164,21.93
Rock Creek Hatchery,2002-07-01,1855686.3143829731,1074550.5703216644,781135.7440613087,42.09
Rock Creek Hatchery,2003-07-01,1537431.5470107833,1143829.8701591785,393601.67685160483,25.6
Rock Creek Hatchery,2004-07-01,1559031.6114779827,997955.1992788808,561076.4121991019,35.99
Rock Creek Hatchery,2005-07-01,1799839.3306120748,1444547.9321448081,355291.3984672667,19.74
Rock Creek Hatchery,2006-07-01,2331705.606774413,1303860.1487775417,1027845.4579968713,44.08
Rock Creek Hatchery,1915-08-01,734103.0654836931,593913.1034828944,140189.96200079878,19.1
Rock Creek Hatchery,1916-08-01,2114106.0429741647,1087966.358476079,1026139.6844980856,48.54
Rock Creek Hatchery,1917-08-01,1458601.8768673455,941785.0942245002,516816.7826428453,35.43
Rock Creek Hatchery,1918-08-01,722670.9377124426,525463.411456417,197207.52625602565,27.29
Rock Creek Hatchery,1919-08-01,1091631.383330653,690783.1360166988,400848.24731395417,36.72
Rock Creek Hatchery,1920-08-01,927546.3570389466,635531.3431233234,292015.0139156232,31.48
Rock Creek Hatchery,1921-08-01,1180343.582842488,703539.2138158039,476804.3690266842,40.4
Rock Creek Hatchery,1922-08-01,1256017.13705002,866506.4768358299,389510.66021419014,31.01
Rock Creek Hatchery,1923-08-01,1025958.7160543135,632715.270205336,393243.4458489774,38.33
Rock Creek Hatchery,1924-08-01,517356.24169121904,432789.6865283461,84566.55516287294,16.35
Rock Creek Hatchery,1925-08-01,988384.9994441033,647458.9633033475,340926.03614075587,34.49
Rock Creek Hatchery,1926-08-01,503606.50916710246,438083.3310606718,65523.178106430685,13.01
Rock Creek Hatchery,1927-08-01,1346783.7779119988,792447.7280560528,554336.049855946,41.16
Rock Creek Hatchery,1928-08-01,852530.1529285895,624916.8927420508,227613.26018653868,26.7
Rock Creek Hatchery,1929-08-01,825102.1545469328,614120.5677542061,210981.58679272665,25.57
Rock Creek Hatchery,1930-08-01,709174.4067973441,513626.0076368873,195548.3991604568,27.57
Rock Creek Hatchery,1931-08-01,679486.9783290441,532274.6398643341,147212.33846470993,21.67
Rock Creek Hatchery,1932-08-01,1499975.8480012687,959898.074986291,540077.7730149777,36.01
Rock Creek Hatchery,1933-08-01,1548735.4117266627,972812.8318913709,575922.5798352917,37.19
Rock Creek Hatchery,1934-08-01,536966.5389735061,457516.12400513835,79450.41496836772,14.8
Rock Creek Hatchery,1935-08-01,1050948.7818334873,666039.5588816805,384909.22295180685,36.62
Rock Creek Hatchery,1936-08-01,975885.1077664406,645268.0665423037,330617.04122413695,33.88
Rock Creek Hatchery,1937-08-01,1524793.2579432023,1057150.7521440643,467642.505799138,30.67
Rock Creek Hatchery,1938-08-01,1204801.0228190261,782304.7189326126,422496.3038864136,35.07
Rock Creek Hatchery,1939-08-01,665087.8265647091,504428.2436803441,160659.582884365,24.16
Rock Creek Hatchery,1940-08-01,583524.3664858171,502173.3431729423,81351.02331287484,13.94
Rock Creek Hatchery,1941-08-01,873647.0090187486,633057.9395197262,240589.06949902244,27.54
Rock Creek Hatchery,1942-08-01,942697.4148002544,672086.2242413671,270611.1905588873,28.71
Rock Creek Hatchery,1943-08-01,1573266.0550577966,801017.4943356658,772248.5607221308,49.09
Rock Creek Hatchery,1944-08-01,725496.5474876879,574964.273055599,150532.27443208895,20.75
Rock Creek Hatchery,1945-08-01,900526.9270447443,699345.5834226758,201181.3436220684,22.34
Rock Creek Hatchery,1946-08-01,1068000.5440329078,595845.2732114196,472155.27082148823,44.21
Rock Creek Hatchery,1947-08-01,1235761.630213219,828983.1880031215,406778.44221009745,32.92
Rock Creek Hatchery,1948-08-01,1611372.785248073,1006430.0544902108,604942.7307578622,37.54
Rock Creek Hatchery,1949-08-01,1028264.0978726438,671283.0435013544,356981.05437128944,34.72
Rock Creek Hatchery,1950-08-01,1622222.0422474325,1015958.4193902726,606263.6228571599,37.37
Rock Creek Hatchery,1951-08-01,927702.7770943143,568597.2924305587,359105.48466375563,38.71
Rock Creek Hatchery,1952-08-01,1493648.111057011,839772.0425068456,653876.0685501654,43.78
Rock Creek Hatchery,1953-08-01,2038730.2338886266,1027771.4619554735,1010958.771933153,49.59
Rock Creek Hatchery,1954-08-01,1438422.412514361,759256.2059309888,679166.2065833723,47.22
Rock Creek Hatchery,1955-08-01,1126466.2223453056,767736.7599335214,358729.4624117842,31.85
Rock Creek Hatchery,1956-08-01,1783159.4916696248,913221.3487310418,869938.142938583,48.79
Rock Creek Hatchery,1957-08-01,964170.3843419094,657150.7466542632,307019.6376876462,31.84
Rock Creek Hatchery,1958-08-01,1290132.391585989,779055.8006987603,511076.5908872286,39.61
Rock Creek Hatchery,1959-08-01,766839.2539777546,564713.5948986767,202125.6590790779,26.36
Rock Creek Hatchery,1960-08-01,1024995.7566770043,743474.8400856307,281520.9165913736,27.47
Rock Creek Hatchery,1961-08-01,932825.6292144407,626592.4643697732,306233.16484466754,32.83
Rock Creek Hatchery,1962-08-01,1254340.7961286465,764432.5021127719,489908.2940158746,39.06
Rock Creek Hatchery,1963-08-01,941341.2872426942,741693.8798376775,199647.4074050167,21.21
Rock Creek Hatchery,1964-08-01,1242194.194934668,806167.6814672879,436026.5134673801,35.1
Rock Creek Hatchery,1965-08-01,1057141.0560623666,638326.947634301,418814.10842806555,39.62
Rock Creek Hatchery,1966-08-01,908629.4469742427,632514.4754116777,276114.97156256496,30.39
Rock Creek Hatchery,1967-08-01,973089.5041562661,614429.5535734788,358659.9505827873,36.86
Rock Creek Hatchery,1968-08-01,888467.2823519619,677558.4733386514,210908.8090133106,23.74
Rock Creek Hatchery,1969-08-01,1086938.4985752034,755892.058011566,331046.4405636373,30.46
Rock Creek Hatchery,1970-08-01,637543.786212537,508091.8689594782,129451.91725305875,20.3
Rock Creek Hatchery,1971-08-01,1854834.0202097297,972784.3741622095,882049.6460475202,47.55
Rock Creek Hatchery,1972-08-01,1296161.2571184777,745761.4888655274,550399.7682529503,42.46
Rock Creek Hatchery,1973-08-01,547225.5603603933,451962.7721316634,95262.78822872986,17.41
Rock Creek Hatchery,1974-08-01,1423899.9773726428,723269.1092482699,700630.8681243729,49.21
Rock Creek Hatchery,1975-08-01,1541145.8814580613,926177.7841733111,614968.0972847502,39.9
Rock Creek Hatchery,1976-08-01,1630005.663955722,948102.1341815114,681903.5297742106,41.83
Rock Creek Hatchery,1977-08-01,599310.493219182,524114.5353908961,75195.95782828593,12.55
Rock Creek Hatchery,1978-08-01,851561.6964114262,619687.5682152184,231874.1281962078,27.23
Rock Creek Hatchery,1979-08-01,838348.3919495038,624849.7278203655,213498.66412913834,25.47
Rock Creek Hatchery,1980-08-01,848466.5181618517,608633.4296342732,239833.0885275785,28.27
Rock Creek Hatchery,1981-08-01,900472.8412797557,712052.3337886313,188420.50749112444,20.92
Rock Creek Hatchery,1982-08-01,1263353.7500619425,734987.9937247268,528365.7563372157,41.82
Rock Creek Hatchery,1983-08-01,1697108.2765234169,909517.7302394088,787590.5462840081,46.41
Rock Creek Hatchery,1984-08-01,1655189.483551186,922012.8790855992,733176.6044655868,44.3
Rock Creek Hatchery,1985-08-01,821431.2165951487,585185.2509324205,236245.96566272818,28.76
Rock Creek Hatchery,1986-08-01,862296.902900223,608505.2211600931,253791.68174012995,29.43
Rock Creek Hatchery,1987-08-01,864391.9916929052,633147.2824927648,231244.70920014044,26.75
Rock Creek Hatchery,1988-08-01,867552.5444711132,657344.6089726835,210207.9354984297,24.23
Rock Creek Hatchery,1989-08-01,1190864.5130912666,785542.4869964636,405322.026094803,34.04
Rock Creek Hatchery,1990-08-01,890235.7367601681,687009.5795289315,203226.15723123658,22.83
Rock Creek Hatchery,1991-08-01,1160128.6122048276,784687.3475348525,375441.26466997515,32.36
Rock Creek Hatchery,1992-08-01,664557.0697995209,549010.6492357976,115546.42056372331,17.39
Rock Creek Hatchery,1993-08-01,1706352.8193280187,1153902.7676043776,552450.0517236411,32.38
Rock Creek Hatchery,1994-08-01,607974.9164298526,483606.30200754746,124368.61442230514,20.46
Rock Creek Hatchery,1995-08-01,1346023.9897404748,856837.8244705746,489186.16526990023,36.34
Rock Creek Hatchery,1996-08-01,1141603.5304444798,856665.6770707939,284937.85337368585,24.96
Rock Creek Hatchery,1997-08-01,1232394.0595408927,780548.6189230233,451845.4406178694,36.66
Rock Creek Hatchery,1998-08-01,1154127.0344012736,796599.4109560237,357527.62344524986,30.98
Rock Creek Hatchery,1999-08-01,1574570.035100703,798690.0128679684,775880.0222327345,49.28
Rock Creek Hatchery,2000-08-01,1073817.9410668567,701015.3235322388,372802.6175346179,34.72
Rock Creek Hatchery,2001-08-01,604095.7965767264,500397.16132539295,103698.63525133341,17.17
Rock Creek Hatchery,2002-08-01,927834.9719746708,606094.3352752624,321740.6366994084,34.68
Rock Creek Hatchery,2003-08-01,794452.3530440308,625878.9263751593,168573.42666887154,21.22
Rock Creek Hatchery,2004-08-01,839524.7993178762,596907.3638159939,242617.43550188234,28.9
Rock Creek Hatchery,2005-08-01,883288.6681088359,734165.9663946313,149122.70171420462,16.88
Rock Creek Hatchery,2006-08-01,1139492.4231386175,693809.6499374079,445682.7732012096,39.11
Rock Creek Hatchery,1915-09-01,484639.07336171594,424628.2747694578,60010.79859225813,12.38
Rock Creek Hatchery,1916-09-01,1145399.3758835525,657986.8804979253,487412.49538562715,42.55
Rock Creek Hatchery,1917-09-01,785904.3135051761,574189.410484426,211714.90302075015,26.94
Rock Creek Hatchery,1918-09-01,530644.2419855243,431110.23096643254,99534.01101909176,18.76
Rock Creek Hatchery,1919-09-01,905700.998915112,641861.2051033766,263839.79381173535,29.13
Rock Creek Hatchery,1920-09-01,845584.815260633,634196.8667874966,211387.9484731364,25
Rock Creek Hatchery,1921-09-01,741460.2172019783,523957.1334833093,217503.08371866902,29.33
Rock Creek Hatchery,1922-09-01,729684.5630550316,564599.7973121156,165084.76574291603,22.62
Rock Creek Hatchery,1923-09-01,641302.6997984188,465565.15153861674,175737.54825980205,27.4
